App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Calorie Counter - MyFitnessPal,Cant login make new account keeps restarting,Positive,0.136363636,0.454545455
Calorie Counter - MyFitnessPal,It wont let sign,Neutral,0.0,0.0
Calorie Counter - MyFitnessPal,"Great app, really really great! How much cost premium version?",Positive,0.666666667,0.566666667
Calorie Counter - MyFitnessPal,Love app!,Positive,0.625,0.6
Calorie Counter - MyFitnessPal,CAN'T LOG IN WITH FACEBOOK PLEASE FIX!!!!!,Neutral,0.0,0.0
Calorie Counter - MyFitnessPal,In 1 week I feet fitter healthier ever!,Neutral,0.0,0.0
Calorie Counter - MyFitnessPal,Can make account,Neutral,0.0,0.0
Calorie Counter - MyFitnessPal,good often sync,Positive,0.7,0.6
Calorie Counter - MyFitnessPal,I enjoy MFP benefits accountability. I learn lot way,Positive,0.4,0.5
Calorie Counter - MyFitnessPal,Hands favorite fitness app. Worth it!,Positive,0.4375,0.55
Calorie Counter - MyFitnessPal,Highly evolved app! Adore it. 100% Awesome.,Positive,0.6,0.77
Calorie Counter - MyFitnessPal,,Neutral,0.0,0.0
Calorie Counter - MyFitnessPal,Simple easy use. So helpful.,Positive,0.216666667,0.595238095
Calorie Counter - MyFitnessPal,Love it!,Positive,0.625,0.6
Calorie Counter - MyFitnessPal,Game changer,Negative,-0.4,0.4
Calorie Counter - MyFitnessPal,Awesome,Positive,1.0,1.0
Calorie Counter - MyFitnessPal,"I've using two years. Have utilized premium, need. Tried many food tracking apps, MFP suits needs. Food data base enormous, accurate constantly growing. Easy use. Compatable Fitbit. Also track work outs. I ""notes"" kind diary get back track I falter. Ability modify macros day. Total composite foods easy understand. Try love it!!",Positive,0.21344697,0.662121212
Calorie Counter - MyFitnessPal,"It used good app, back day free charge. I ha e subscribed premium thinking would fix issues app.... Hhhhmmm nope not! I 1200 cal diet moemtn crazy telling ill almost 400 lbs 5 weeks! Are foreal!? How I fix this, I need realistic estimate everything.",Negative,-0.002430556,0.605555556
Calorie Counter - MyFitnessPal,"The connection good food database extensive, couple issues: If I open it, switch apps, bugs everything down. I know background, takes way much memory. I close completely anything. It's surprisingly slow load workouts. I connected Garmin Connect, usually, I workout eat, I input calories leave alone awhile eventually update. Faster updates would great.",Positive,0.121604938,0.413580247
Calorie Counter - MyFitnessPal,"This easy app. Just plug height, weight, weight goal Fitness Pal calculates many calories eat day meet goal. It's easy enter good eat FPal keep track doing. You also add exercise calculates extra calories burned, speeding goal, allowing eat little day. I'm enjoying using reaching fitness goal!",Positive,0.357738095,0.566666667
Calorie Counter - MyFitnessPal,"Excellent barcode scanner, tools need keep track progress. Syncs various fitness/health tracking & gadgets & recommend some. You add friends & things together go alone. Join challenges, read blog inspiration ... great app, well th ought . Keeps motivated.",Positive,0.6,0.75
Calorie Counter - MyFitnessPal,"Great tracking calories & nutrients. Can't beat bar code reader! However, takes manipulation balance calories & exercise since gives extra calories enter exercise. Would nice option disable function. The portion size entry field function consistently work around this. Overall great keeping track.",Positive,0.441666667,0.475
Calorie Counter - MyFitnessPal,"Love app! As long-time sparkpeople user I think I would want switch, I got new Garmin watch Garmin connect syncs mfp. It's 2 weeks I'm impressed. It's extremely easy use, syncs really well Garmin I think actually foods sparkpeople. I also really like track sugar easily. The graphs good that's thing I really miss.",Positive,0.39280303,0.502121212
Calorie Counter - MyFitnessPal,"Overall good app. I wish favorites split meals, I.e. breakfast, lunch, dinner, snacks. Or even frequently used kept towards type. I find many restaurants I another thatparticular began showing questionable ads. I like able sync tracker.",Positive,0.216666667,0.504166667
Calorie Counter - MyFitnessPal,"Great app! Wish carried functionality iOS version it. Like option fractions decimals servings, sharing articles (I always get error time I attempt share export browser) interface decent clean though. The fraction option huge deal me.",Positive,0.483333333,0.754166667
Calorie Counter - MyFitnessPal,"Would like better linked Mi Fit (Amazon AmazCor band). I still meal journaling. Bar code scanner best. Havent scanned something didnt recognize yet, even local groc store deli stuff!",Positive,0.475,0.3
Calorie Counter - MyFitnessPal,"Barely scratching surface do. I love barcode scanner comes app. Not sure many calories something, scan barcode boom! Nutrition percentages. Helps keep track calorie, fat, protein potassium intake daily. You keep daily log food exercises. huge database, search almost food, beer snacks see nutritional value. Wonder else do.",Positive,0.189285714,0.426984127
Calorie Counter - MyFitnessPal,"I would give 5 stars I upgrade premium get I looking app. The free version okay, limited annoying times. It would awesome profile types intended also. For example, Keto, Paleo, etc recommended percentages protein, fat carbs insread manually putting in.",Positive,0.205714286,0.668571429
Calorie Counter - MyFitnessPal,Good keeping track calories also nutrients intake. I realize low intake protein I'm having. But loggin gives data need. I also love MyFitnessPal blog get nice healthy recipes (also vegetarian).,Positive,0.46,0.6
Calorie Counter - MyFitnessPal,"When combined fitness trackers logging food consumption though scanning bar codes simply searching, good keeping track. If eat something great log (after cheating don't) think twice again. I personally found I already eating better making better choices I eat logging gym sessions / cv work outs Garmin smart watch. Well data gets uploaded effort setup. I'm short helping keep personal goals eat better. Loose weight healthier. Worth buying. Lots features logging weight photo want to, good recipes I yet try.",Positive,0.318258664,0.439940828
Calorie Counter - MyFitnessPal,"For logging food consumption, easily best there. However, claims sync Fitbit, not. It also claims sync Samsung health, not. Basically, way sure activity syncs Under Armor like UA Record shame invested another ecosystem.",Positive,0.75,0.594444444
Calorie Counter - MyFitnessPal,I tried numerous tracking could never find nutrition information food listed packaging. This TON listed show Fitbit well help track everything!,Neutral,0.0,0.5
Calorie Counter - MyFitnessPal,"I think great (and website). The thing I wish MyFitnessPal would - - way look servings different food groups eating. I think would super helpful feature. That said, I really appreciate app. Whenever I consistently I better eating activity keeps accountable.",Positive,0.366666667,0.543333333
Calorie Counter - MyFitnessPal,"This moat awesome I've ever used (regardless functionality area). Whatever functionality I think - already implemented - moving, scheduling, searching, changing parameters, actuals vs planned, suggestions, everything! The thing I suggest possibility ""schedule workouts per weekdays, like Monday I play basketball, similar nutrition"", that's critical scroll add manually advance atm",Positive,0.333333333,0.733333333
Calorie Counter - MyFitnessPal,"I unable 'Create Food'!! Please fix!! This I track vitamins & supplements listed database. I impressed app. Very easy use....I found every food far & info correct. I using widget, issue. Please make space widget actual size. It takes much space screen, see 1/3 actual widget....the rest wasted space. I continue comprehensive & meets needs.",Positive,0.082916667,0.4875
Calorie Counter - MyFitnessPal,"I've tried two calorie tracker apps. This much better. The UPC scanner works. Out thirty foods, failed find food. Also USDA nutrition information number fresh veggie, fruits, meats.",Positive,0.1,0.433333333
Calorie Counter - MyFitnessPal,"Overall good app. One downside I workout auto records fitbit recorded except calories burned I double record aka write mfp, data would inaccurate. Would nice fitbit could sync somehow Samsung health better",Positive,0.36,0.42
Calorie Counter - MyFitnessPal,That lot rate features. I everyday. One aspect missing I pay full version. I beginning bodybuilding bodybuilding workouts I burn probably additional 2 300 calories however count calorie burn strength training workouts. That important feature feature available I definitely pay full version,Positive,0.157142857,0.521428571
Calorie Counter - MyFitnessPal,"There's ""low carb"" option, lack ""net carbs"" showstopper. When looking documentation, appears 67 pages people requesting ability record net carbs. All responses state they'll look future. This seems like classic case company listening users.",Positive,0.033333333,0.118333333
Calorie Counter - MyFitnessPal,"Great app, works! I'm guessing update last day, total calories calculating properly. I 0 left macros, 100 calories left use. That can't right!? Please fix I'll happily review rating! Ps - especially frustrating, TWO paid subscriptions house.",Positive,0.194642857,0.512797619
Calorie Counter - MyFitnessPal,Everytime I try go Steps states error occurred won't sync step counting. Very frustrating. Calorie counting awesome. Just wish worked partly work isnt helpful could,Positive,0.24,1.0
Calorie Counter - MyFitnessPal,Since I first rated 4* back 2013 UA taken fat bloated features I want can't really avoid. The simplicity usefulness sacrificed style corporate self promotion. Currently trying alternatives unlikely come back.,Negative,-0.007142857,0.204761905
Calorie Counter - MyFitnessPal,"This optimisation issue LG G4 phones. The result phone unable restart becomes stuck whilst booting. Once issue resolved I amend review. Here report log phone developer: art/dex2oat/dex2oat.cc:416] dex2oat finish 570 seconds 08-05 11:56:43.933 447 592 E ThermalEngine: ACTION: CLUSTER - Setting CLUSTER[1] 1248000 08-05 11:56:43.963 447 592 E ThermalEngine: ACTION: CLUSTER - Setting CLUSTER[1] 1344000 08-05 11:56:43.965 436 436 E installd: DexInv: --- END '/data/app/com.myfitnesspal.android-1/base.apk' --- status=0x0100, process failed",Negative,-0.2,0.25
Calorie Counter - MyFitnessPal,"Great app, useful, incredible amount foods available, daily calorie fine tuning function goals nice functionality. However, frequent issues synching steps trackers frustrating prevent giving 5 stars.",Positive,0.346296296,0.527777778
Calorie Counter - MyFitnessPal,"Doesn't connect Google Fit track steps. I wanted try see I could track carbs without premium, that's available premium. Which like I'm using, connect Google Fit carbs still premium feature. Definitely reason other. :(",Positive,0.054166667,0.5125
